//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템종류	필요 아이템	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율		최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전효과)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4(유지효과)	"효과 5(발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류설정	보석옵션설정	변환될무기설정	변환될확률설정	레드칩액수설정	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명	최소사용레벨	최대사용레벨	아이템그룹	사용제한그룹	중첩사용개수	효과적용수치	사용대상최소제련수치	사용대상최대제련수치	귀속해제 가능	귀속 여부	귀속 해제 후 상태	타격 시 발동 마법	발동 레벨	마법 확률	대상	타격 당했을 시 발동 마법	발동 레벨	마법 확률	대상	착용 시 발동 마법	발동 레벨	제련 가능	속성 제련 가능 여부	보석 제련 가능	피어싱 가능 여부	각성 가능 여부	아이템 시간 소비 타입
//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment	nMinLimitLevel	nMaxLimitLevel	nItemGroup	nUseLimitGroup	nMaxDuplication	nEffectValue	nTargetMinEnchant	nTargetMaxEnchant	bResetBind	nBindCondition	nResetBindCondition	dwHitActiveSkillId	dwHitActiveSkillLv	dwHitActiveSkillProb	dwHitActiveSkillTarget	dwDamageActiveSkillId	dwDamageActiveSkillLv	dwDamageActiveSkillProb	dwDamageActiveSkillTarget	dwEquipActiveSkillId	dwEquipActiveSkillLv	dwSmelting	dwAttsmelting	dwGemsmelting	dwPierce 	dwUprouse	bAbsoluteTime
//6	II_DEFAULT	IDS_PROPITEM_TXT_000000	1	1	IK1_SYSTEM	=	=	=	=	=	=	1	=	=	=	=	=	=	=	0	=	=	=	=	=	=	=	=	=	=	=	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	0.07	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	""""""	0	""""""	IDS_PROPITEM_TXT_000001	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
15	II_SYS_SYS_EVE_BXFRANGER90	IDS_PROPITEM_TXT_011882	1	9999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011883	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
15	II_SYS_SYS_EVE_LUCKBAG01	IDS_PROPITEM_TXT_011884	1	9999	IK1_GENERAL	IK2_FOOD	IK3_COOKING	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	20000	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_HP	=	=	2000	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1500	=	=	=	=	XI_GEN_CURE01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	SND_ITEM_GNEATFOOD	=	"""Itm_EveBalLucBag.dds"""	0	""""""	IDS_PROPITEM_TXT_011885	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_KOREAN04HAT	IDS_PROPITEM_TXT_011886	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	TRUE	=	SEX_MALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloKorean04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_011887	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_KOREAN04SUIT	IDS_PROPITEM_TXT_011888	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	TRUE	=	SEX_MALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloKorean04Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_011889	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_KOREAN04GLOVES	IDS_PROPITEM_TXT_011890	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	TRUE	=	SEX_MALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloKorean04Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_011891	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_KOREAN04SHOES	IDS_PROPITEM_TXT_011892	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	TRUE	=	SEX_MALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloKorean04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_011893	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_SYS_SYS_SCR_BXMKOREAN04	IDS_PROPITEM_TXT_011894	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011895	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_KOREAN04HAT	IDS_PROPITEM_TXT_011896	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	TRUE	=	SEX_FEMALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	1	=	1	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_fCloKorean04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_011897	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_KOREAN04SUIT	IDS_PROPITEM_TXT_011898	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	TRUE	=	SEX_FEMALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_fCloKorean04Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_011899	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_KOREAN04GLOVES	IDS_PROPITEM_TXT_011900	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	TRUE	=	SEX_FEMALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_fCloKorean04Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_011901	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_KOREAN04SHOES	IDS_PROPITEM_TXT_011902	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	TRUE	=	SEX_FEMALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_fCloKorean04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_011903	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_SYS_SYS_SCR_BXFKOREAN04	IDS_PROPITEM_TXT_011904	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011905	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_PET_DESERTFOX	IDS_PROPITEM_TXT_011906	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_DESERTFOX	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	SND_ITEM_GNEATFOOD	=	"""itm_PetDesertFox.dds"""	0	""""""	IDS_PROPITEM_TXT_011907	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_PET_DOBERMAN	IDS_PROPITEM_TXT_011908	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_DOBERMAN	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	SND_ITEM_GNEATFOOD	=	"""itm_PetDoberman.dds"""	0	""""""	IDS_PROPITEM_TXT_011909	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_PET_ICEQUEEN	IDS_PROPITEM_TXT_011910	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_ICEQUEEN	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	SND_ITEM_GNEATFOOD	=	"""itm_PetIceQueen.dds"""	0	""""""	IDS_PROPITEM_TXT_011911	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_PET_WRONGKOALA	IDS_PROPITEM_TXT_011912	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_WRONGKOALA	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	SND_ITEM_GNEATFOOD	=	"""itm_PetWrongKoala.dds"""	0	""""""	IDS_PROPITEM_TXT_011913	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_CHINESE01HAT	IDS_PROPITEM_TXT_011914	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	TRUE	=	SEX_MALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloMartialArt01Cap_32.dds"""	0	""""""	IDS_PROPITEM_TXT_011915	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_CHINESE01SUIT	IDS_PROPITEM_TXT_011916	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	TRUE	=	SEX_MALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloMartialArt01Upper_32.dds"""	0	""""""	IDS_PROPITEM_TXT_011917	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_CHINESE01GLOVES	IDS_PROPITEM_TXT_011918	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	TRUE	=	SEX_MALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloMartialArt01Hand_32.dds"""	0	""""""	IDS_PROPITEM_TXT_011919	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_M_CHR_CHINESE01SHOES	IDS_PROPITEM_TXT_011920	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	TRUE	=	SEX_MALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_mCloMartialArt01Foot_32.dds"""	0	""""""	IDS_PROPITEM_TXT_011921	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_SYS_SYS_SCR_BXMCHINESE01	IDS_PROPITEM_TXT_011922	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011923	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_MARTIALART01HAT	IDS_PROPITEM_TXT_011924	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	TRUE	=	SEX_FEMALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	1	=	1	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_fCloChinese01Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_011925	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_MARTIALART01SUIT	IDS_PROPITEM_TXT_011926	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	TRUE	=	SEX_FEMALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_fCloChinese01Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_011927	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_MARTIALART01GLOVES	IDS_PROPITEM_TXT_011928	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	TRUE	=	SEX_FEMALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_fCloChinese01Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_011929	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_ARM_F_CHR_MARTIALART01SHOES	IDS_PROPITEM_TXT_011930	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	TRUE	=	SEX_FEMALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_fCloChinese01Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_011931	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
14	II_SYS_SYS_SCR_BXFMARTIALART01	IDS_PROPITEM_TXT_011932	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011933	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
